,id,text,annotations
708,143070404800548864,"#MissFrance #TF1 Mes pronos' : Miss Mayotte, Miss Picardie, Miss Calédonie, Miss Guadeloupe et pi s'tout uesh!","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
709,143070457757835264,Chorégraphie de Merde. Seigneur Jésus. #MissFrance,"{'topics': [{'name': 'Chorégraphie', 'opinion': 'negative'}], 'negative_keywords': ['merde'], 'positive_keywords': []}"
710,143070464128983040,Sisi Brest :-P #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
711,143070477504626688,"Oh non, le spectacle avec les costumes régionaux, qu'est-ce que c'est chiant et inutile ! #missfrance","{'topics': [{'name': 'spectacle avec les costumes régionaux', 'opinion': 'negative'}, {'name': 'spectacle avec les costumes régionaux', 'opinion': 'negative'}], 'negative_keywords': ['chiant', 'inutile'], 'positive_keywords': []}"
712,143070482042863616,"Auvergne, Midi Pyrénées ou Languedoc #MissFrance cc @aurel_p (toi ?)","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
713,143070494244081664,Ma partie préféré.. Défilé en robe traditionnelle #MissFrance,"{'topics': [{'name': 'Défilé en robe traditionnelle', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['préféré']}"
714,143070507699408896,"Vous croyez qu'il n'y a pas la beauté qui compte pour Miss France? Eh bien, PAS MOI. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
715,143070547574669312,c'est punk cette année la mise en scène des #missfrance je me demande si JP Pernaud n'a pas été à la direction artistique de la soirée,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
716,143070551458586624,Les danseurs les danseurs #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
717,143070563903090689,"Pour financer la recherche de neurones et leur greffe sur les Miss qui défilent ce soir, faites le #3637 !  #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
718,143070577823989760,Tahiti &gt;&gt;&gt;&gt;&gt; #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
719,143070597054861313,@framb0uaz Sa robe est très laide! Vive l'élegance! #missfrance,"{'topics': [{'name': 'robe', 'opinion': 'negative'}], 'negative_keywords': ['laide'], 'positive_keywords': []}"
720,143070614054383616,c'est quand les Miss en maillot ?? #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
721,143070619213365248,#TahitiTouche #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
722,143070620303888384,Ouaiiis Miss Tahiti je kiffe! =) #MissFrance,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}, {'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['ouaiiis', 'kiffe']}"
723,143070646916747264,Du Niagara pour accompagner un défilé en costume traditionnel. On est censés mouiller ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
724,143070662435684352,Miss Tahiti a marqué des points avec sa petite de vahiné #MissFrance,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['points']}"
725,143070670379692032,Les miss à Brest c'est tellement glamour ! #Missfrance,"{'topics': [{'name': 'Les miss à Brest', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['glamour']}"
726,143070684715819008,OMG Miss Alsace ressemble énormément a quelqu'un que je connais!! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
727,143070692991176705,Y a que #MissTahiti qui doit aimer son Folklore. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
728,143070702474493952,Miss Champagne Ardenne est à l'image de la région et de ses habitants... Moche! #MissFrance,"{'topics': [{'name': 'Miss Champagne Ardenne', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
729,143070705335009280,Miss Tahiti est très avantagée par son costume régional #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
730,143070710200401920,Pour moi Miss France ne vaut plus rien depuis le départ de Geneviève de Fontenay. #TF1 #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
731,143070723722842113,Eh mais faut absolument tuer ce DJ ! #missfrance,"{'topics': [{'name': 'DJ', 'opinion': 'negative'}], 'negative_keywords': ['tuer'], 'positive_keywords': []}"
732,143070745243824128,"Wsh c koi ca 4/5 des meufs St moche, alors le jury de la merde #missfrance","{'topics': [{'name': 'jury', 'opinion': 'negative'}], 'negative_keywords': ['merde'], 'positive_keywords': []}"
733,143070747865255936,Voir des putes défilée #TF1 ! Foucault doit bandé comme un chien #Enculer,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
734,143070756069318656,J'aime bien les miss Languedoc et Picardie. #MissFrance,"{'topics': [{'name': 'miss Languedoc', 'opinion': 'positive'}, {'name': 'Picardie', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['aime', 'aime']}"
735,143070774088048640,Miss Corse ele est en deuil non??? #MissFrance #UneRousseCommeMISSFRANCE,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
736,143070777493819392,C'est quoi que d'ces robes :o putin j'aurais honte de mettre ça ! :/ #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}, {'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['dces', 'honte'], 'positive_keywords': []}"
737,143070781851697152,"Moi je veux les robes la, ☹. #MissFrance .","{'topics': [{'name': 'robes', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['veux']}"
738,143070791540539392,J'attend le costume de Miss Ile de France #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
739,143070798750552064,Encore plus fière d'être Catalane là ! Trop belle Miss Roussillon dans sa robe rouge & jaune #MissFrance,"{'topics': [{'name': 'Miss Roussillon', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
740,143070801808211968,Qui regarde Miss France ce soir sur TF1 ?,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
741,143070816098197504,#missfrance miss Languedoc est déguisée en supportrice de Usap,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
742,143070819969531904,Maaaa voilà notre habille pour miss Languedoc :o #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
743,143070821680816128,Mais leurs robes sont horribles quoi Je RÊVE. #MissFrance,"{'topics': [{'name': 'robes', 'opinion': 'negative'}], 'negative_keywords': ['horribles'], 'positive_keywords': []}"
744,143070837002612736,"Le costume tradi, c'est plus facile à porter quand t'es de Tahiti que de Rhône Alpes #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
745,143070838609031168,"Miss Guadeloupe, c'est Dalida ! =O #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
746,143070840542605312,Wouhaaa c'est dingue comme certaines de ces robes les mettent en valeur!  #missfrance,"{'topics': [{'name': 'robes', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['valeur']}"
747,143070842853666817,"Guadeloupe Roussillon Tahiti pays de Loire, Alsace #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
748,143070844443299840,Miss Corse alias Peguy.. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
749,143070847081512960,Miss bretagne louche.. #MissFrance,"{'topics': [{'name': 'Miss bretagne', 'opinion': 'negative'}], 'negative_keywords': ['louche'], 'positive_keywords': []}"
750,143070855549820928,Miss corse est est trop moche! x) #MissFrance,"{'topics': [{'name': 'Miss corse', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
751,143070878966624256,@hmoehau : ouff... soulagé @Tof_Beaugrand  n'a pas fait de commentaires assassins sur #MissTahiti #MissFrance !! hahahaaaa,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
752,143070888949067777,C'est quoi le costume traditionnel de Pas-de-Calais? Une bière à la main? #MissFrance #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
753,143070908368687104,Miss Corse... a t'on vérifié qu'elle ne transportait pas deux bombes sous sa poitrine ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
754,143070919634595842,"J'adore les musiques de #MissFrance. Très Chérie FM, parfait.","{'topics': [{'name': 'musiques', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['adore']}"
755,143070920112750592,Miss France 2012 : C'est parti ! http://t.co/DNibOGaS #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
756,143070920536358912,#missFrance le défilé en costume de région: le moment ou elles ont TOUTES l'air connes ... et ridicules,"{'topics': [{'name': 'défilé en costume', 'opinion': 'negative'}, {'name': 'défilé en costume', 'opinion': 'negative'}], 'negative_keywords': ['ridicules', 'connes'], 'positive_keywords': []}"
757,143070926001553408,Si Miss France est ROUSSE je m'exile! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
758,143070929822564352,"Miss Corse, on est d'accord, c'est la plus moche #MissFrance","{'topics': [{'name': 'Miss Corse', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
759,143070964547190785,"Pour les #MissFrance: Miss Languedoc, Champagne-Ardenne, Réunion, Orléanais, Roussillon, Ile-De-France et Centre sont assez jolies!","{'topics': [{'name': 'Miss Languedoc', 'opinion': 'positive'}, {'name': 'Champagne-Ardenne', 'opinion': 'positive'}, {'name': 'Réunion', 'opinion': 'positive'}, {'name': 'Orléanais', 'opinion': 'positive'}, {'name': 'Roussillon', 'opinion': 'positive'}, {'name': 'Ile-De-France', 'opinion': 'positive'}, {'name': 'Centre', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['jolies', 'jolies', 'jolies', 'jolies', 'jolies', 'jolies', 'jolies']}"
760,143070967965552640,Waaaayyyy el a des cheveu #missguadeloupe :D #tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
761,143070977704730624,"Ah, mais dans les danseurs je vois que Coco. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
762,143070978753302528,J'arrive pas à l'encadrer Miss Bretagne! Oui oui y'en a ..lol #MissFrance,"{'topics': [{'name': 'Miss Bretagne', 'opinion': 'negative'}], 'negative_keywords': ['lencadrer'], 'positive_keywords': []}"
763,143070978770075648,Scoop : la robe de soirée est un costume traditionnel corse #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
764,143070998437175296,"Miss Champagne-Ardenne est belle cette année, elle mérite de gagné. Je suis Champenoise, Auboise.  #MissFrance","{'topics': [{'name': 'Miss Champagne-Ardenne', 'opinion': 'positive'}, {'name': 'Miss Champagne-Ardenne', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle', 'gagné']}"
765,143071000702103552,On dirait que Miss Bretagne louche.. #MissFrance,"{'topics': [{'name': 'Miss Bretagne', 'opinion': 'negative'}], 'negative_keywords': ['louche'], 'positive_keywords': []}"
766,143071015470239744,Miss Guyane elle est belle ! #MissFrance,"{'topics': [{'name': 'Miss Guyane', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
767,143071038039793664,"Rhone Alpes et Bretagne, woah mais faites quelque chose, offrez leur des lunettes! Elles louchent, truc de malade. #missfrance","{'topics': [{'name': 'Bretagne', 'opinion': 'negative'}, {'name': 'Rhone Alpes', 'opinion': 'negative'}], 'negative_keywords': ['louchent', 'louchent'], 'positive_keywords': []}"
768,143071047133044736,pauvre miss alsace... #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
769,143071048936587264,Miss Alsace en TT mondial! Wow! Yen a une qui est aimée! ;) #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
770,143071055446147072,Avec ses tenues il nous manque plus que nolwenn leroy puis ses musiques bretonnes ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
771,143071071598428160,Faut vraiment être très chauvin pour ovationner Miss Bretagne #pasbelle #MissFrance,"{'topics': [{'name': 'Miss Bretagne', 'opinion': 'negative'}], 'negative_keywords': ['pasbelle'], 'positive_keywords': []}"
772,143071075461373952,Miss Alsace est cute #missfrance,"{'topics': [{'name': 'Miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['cute']}"
773,143071086022635520,Putain jsuis partie pour avoir cette chanson en tête pdt 1000 ans #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
774,143071107258388480,Miss bretagne c'est la pire cette année. #MissFrance,"{'topics': [{'name': 'Miss bretagne', 'opinion': 'negative'}], 'negative_keywords': ['pire'], 'positive_keywords': []}"
775,143071108734787584,"“@LeylaBirdGurl: C'est quoi ces Miss Bergère ? #tf1” Sauf la miss Réunion, un peu de tenue tout de même x)","{'topics': [{'name': 'Miss Bergère', 'opinion': 'negative'}], 'negative_keywords': ['ces'], 'positive_keywords': []}"
776,143071116062228480,Miss Guadeloupe c'est une blague ? #missfrance,"{'topics': [{'name': 'Miss Guadeloupe', 'opinion': 'negative'}], 'negative_keywords': ['blague'], 'positive_keywords': []}"
777,143071119170224128,Les musiques sont vraiment en rapport je trouve #MissFrance,"{'topics': [{'name': 'musiques', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['rapport']}"
778,143071133661536256,Ooooh !! Miss Bretagne ils lui ont mis des BALLERINES !!!!! Hahahaha #Dead #TF1 #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
779,143071163717918720,"Selon la région d'où tu viens, tu ne pars pas avec les mêmes chances, surtout après le défilé en tenue traditionnelle... #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
780,143071181510148096,Difficile de lutter contre le costume traditionnel de Tahiti (deux noix de coco et un peu de raffia) #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
781,143071189290582016,Bon je mangeais une tartine de nutella et envoyant miss Tahiti en tenue tradtioneelle bah je l'ai deposé. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
782,143071195393310720,Je viens de remarqué que le défilé avec les costumes n'est pas en direct ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
783,143071204704653313,"Miss Tahiti, Languedoc & Alsace ce sont mes préférées #MissFrance","{'topics': [{'name': 'Alsace', 'opinion': 'positive'}, {'name': 'Languedoc', 'opinion': 'positive'}, {'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['préférées', 'préférées', 'préférées']}"
784,143071213453975552,Omg la robe de Rhône-Alpes c'était quoi ? C'était censé représenter la région ? Laissez-moi rire x) #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
785,143071213684670464,Favoris miss guyane et la rousse. #TF1,"{'topics': [{'name': 'miss guyane', 'opinion': 'positive'}, {'name': 'la rousse', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['favoris', 'favoris']}"
786,143071218445197312,Y'a les musiques sont trop bien !  #Ironie #TF1,"{'topics': [{'name': 'musiques', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['bien']}"
787,143071230310875136,Miss Limousin horrible. #MissFrance,"{'topics': [{'name': 'Miss Limousin', 'opinion': 'negative'}], 'negative_keywords': ['horrible'], 'positive_keywords': []}"
788,143071238942765056,Miss Limousin est moche #TF1,"{'topics': [{'name': 'Miss Limousin', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
789,143071239244754944,#MissFrance Normandie a le rythme dans la peau lol,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
790,143071241564196865,Moi j'veux que la Miss Lorraine gagne ou la Miss Picardie :) ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
791,143071249302687745,"Miss Limousin, forcement c est... Comment dire ... #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
792,143071252880424961,"Bon, bah encore une fois c'est Miss Tahiti qui est avantagée... #MissFrance","{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['avantagée']}"
793,143071254763683841,On aura même pas le temps de parler des dents de Miss Limousin qu'elle sera éliminée. #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
794,143071261558448129,Lorie en TT WW première et dernière fois ahahh #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
795,143071264377012225,Miss bretagne sera missfrance... Je met les pari!...,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
796,143071265945698304,Miss Guyane n'est pas mal non plus ! #BlackPower !! #MissFrance 2012,"{'topics': [{'name': 'Miss Guyane', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['mal']}"
797,143071266637754368,honte à #Endemol : #MissBretagne même pas en #bigouden avec une vrai coiffe #MissFrance,"{'topics': [{'name': 'Endemol', 'opinion': 'negative'}], 'negative_keywords': ['honte'], 'positive_keywords': []}"
798,143071268177068033,Miss Limousin me fait peur #MissFrance,"{'topics': [{'name': 'Miss Limousin', 'opinion': 'negative'}], 'negative_keywords': ['peur'], 'positive_keywords': []}"
799,143071269607325696,Miss Limousin mais VA TE PENDRE et emmène St Pierre et Miquelon avec toi haha #missfrance,"{'topics': [{'name': 'Miss Limousin', 'opinion': 'negative'}, {'name': 'St Pierre et Miquelon', 'opinion': 'negative'}], 'negative_keywords': ['pendre', 'pendre'], 'positive_keywords': []}"
800,143071274648875008,Sourire forcé va #missfrance,"{'topics': [{'name': 'Sourire', 'opinion': 'negative'}], 'negative_keywords': ['forcé'], 'positive_keywords': []}"
801,143071274774700032,"C'est bien de trouver des thèmes pour les Miss, mais encore faudrait-il que leurs costumes ne les cachent pas entièrement ! #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
802,143071278981595136,Que quelqu'un me dise comment tiennent les seins de Lorie... #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
803,143071296182435840,"C'est trop sexy comme robe, sauf que maintenant nous sommes en 2011. #missfrance","{'topics': [{'name': 'robe', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['sexy']}"
804,143071296224362496,Si Miss bretagne est dans le top 12 j'comprends plus rien #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
805,143071299042947072,Venez en Normandie ! Toutes les filles sont habillées comme ça ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
806,143071303430176771,"Je me corrige, une pensée pour toutes celles qui sont à côté de Tahiti. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
807,143071314645762048,Miss Limousin remporte haut la main la course au ridicule #missfrance #sanspitie,"{'topics': [{'name': 'Miss Limousin', 'opinion': 'negative'}], 'negative_keywords': ['ridicule'], 'positive_keywords': []}"
808,143071316084404225,Je la trouve belle miss Alsace #missfrance,"{'topics': [{'name': 'miss Alsace', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
809,143071321394393088,Bourgogne elle a 40ans ou bien ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
810,143071322627510272,Il faut avoir fait quoi comme études pour le job du mec qui choisit les musiques à l'élection de Miss France ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
811,143071322841419776,Bon pour finir mon anniversaire en beauté (c'est le cas de le dire :P) je veux une victoire de miss Languedoc x) #missFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
812,143071326511439872,#MissFrance en famille ! Pour une fois que Pays de la loire represente pas la region on la bien desecendu,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
813,143071329984323585,Y'en a une qui danse devant elle est pas du tout dans le rythme! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
814,143071340805623808,@LileesG Ma petite  soeur et moi on est pour Alsace & Ile de France ! :D #Pronostics #MissFrance,"{'topics': [{'name': 'Alsace', 'opinion': 'positive'}, {'name': 'Ile de France', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['pour', 'pour']}"
815,143071348573470720,pronostic : Miss Alsace sera dans le prochain numéro d'Entrevue de Janvier #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
816,143071352901996544,#missfrance par contre les danseurs je les veux bien moi #miam,"{'topics': [{'name': 'danseurs', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['veux']}"
817,143071354177077248,Oh non pas cette chanson *.* Mes amies la chantent tout le temps !!!! #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
818,143071355355660288,“@morandiniblog: La séquence des costumes folkloriques n est pas en direct chez Miss France !” pire arnaque #TF1,"{'topics': [{'name': 'séquence des costumes folkloriques', 'opinion': 'negative'}], 'negative_keywords': ['arnaque'], 'positive_keywords': []}"
819,143071360254611456,"...non tout compte fait, achevez Midi Pyrénées avant #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
820,143071365858205697,Elle est encore plus moche que ce que je pensais la Miss Bourgogne en fait. #missfrance,"{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
821,143071393997791232,"Miss Tahiti is my favorite, says miss casting director @chantaltv :)) #missfrance","{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['favorite']}"
822,143071400331198464,Avouez le MISS REUNION gère ♥ #MissFrance,"{'topics': [{'name': 'MISS REUNION', 'opinion': 'positive'}, {'name': 'MISS REUNION', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['gère', '♥']}"
823,143071433193566208,Réunion est sublime #MissFrance...,"{'topics': [{'name': 'Réunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['sublime']}"
824,143071458820767745,Défilé en costumes tradi... Je plains Miss Alsace ! Je ris ! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
825,143071460590759937,Qu'on nous montre les #TTdeLorie que je trouve de quoi tweeter dessus!! #inspiration #MissFrance @Sabry_Tahity,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
826,143071479318323200,Les danseurs = gays #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
827,143071491016241152,Miss réunion c'est ma préférée #missfrance,"{'topics': [{'name': 'Miss réunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['préférée']}"
828,143071502416363520,Qu'on en finisse : #missfrance miss alsace,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
829,143071510804955136,pas très équitable cette histoire de costume...essayez donc d'être sexy avec le tenue de miss normandie..alors que Réunion ... #MissFrance,"{'topics': [{'name': 'costume', 'opinion': 'negative'}], 'negative_keywords': ['pas équitable'], 'positive_keywords': ['équitable']}"
830,143071514332381184,Votez Miss Champagne -Ardenne ! :) #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
831,143071523920543744,"Miss guadeloupe je suis déçu elle vraiment bof , j'aurait du envoyer ma pti soeur !! #TF1","{'topics': [{'name': 'Miss guadeloupe', 'opinion': 'negative'}, {'name': 'Miss guadeloupe', 'opinion': 'negative'}], 'negative_keywords': ['déçu', 'bof'], 'positive_keywords': []}"
832,143071525480841216,"Hum, hum. Les miss ne savent pas marcher, pas défilés. En plus elles sont moches. Si seulement Geneviève était encore là ! #tf1","{'topics': [{'name': 'Les miss', 'opinion': 'negative'}, {'name': 'Les miss', 'opinion': 'negative'}], 'negative_keywords': ['moches', 'défilés'], 'positive_keywords': []}"
833,143071533710053376,#Guéant vote pour l'élection de #MissFrance ? Il va faire des dégâts,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
834,143071534448263168,Miss Réunion et Midi-Pyrénée font parties des plus belles ! :) #MissFrance,"{'topics': [{'name': 'Miss Réunion', 'opinion': 'positive'}, {'name': 'Midi-Pyrénée', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belles', 'belles']}"
835,143071535647834112,Putain mais c'est qui le DJ de l'emission?? #DJJacky #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
836,143071536163725312,"Apparemment, #missfrance Tahiti remonte dans vos pronostics","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
837,143071563804192769,"Quand même, elles ont toutes l'air connes je trouve avec leur sourire stupide ! #MissFrance","{'topics': [{'name': 'sourire', 'opinion': 'negative'}, {'name': 'sourire', 'opinion': 'negative'}], 'negative_keywords': ['stupide', 'connes'], 'positive_keywords': []}"
838,143071568598282240,"Miss Centre sans sabots, rien ne va plus #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
839,143071575632125952,Sauf pour Réunion (Sandra Bullock) qui est mimi. #MissFrance,"{'topics': [{'name': 'Réunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['mimi']}"
840,143071602236604417,Je veux aussi me taper Miss Réunion. C'est dit !  #MissFrance,"{'topics': [{'name': 'Miss Réunion', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['veux']}"
841,143071609631150081,"Ile de France, costume régional je sais pas trop d'où il sort.. #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
842,143071611304685568,"“@___DSK___: Mouchoirs et caleçons de rechange, je suis prêt pour la cérémonie des Miss France. #missfrance”ptdrrrrrr @Global_Frenchy","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
843,143071620217577472,RFM Party 80 en live de Brest ce soir! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
844,143071623317164033,Miss Martinique elle mesure 2m nan ? #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
845,143095820579913728,Côte d'Azur est trop maigre #MissFrance,"{'topics': [{'name': 'Côte dAzur', 'opinion': 'negative'}], 'negative_keywords': ['maigre'], 'positive_keywords': []}"
846,143095829111123970,Euh ils ont pas trouvé mieux comme chanson pour moulin rouge? #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
847,143095884350107649,"Ben voyons! Très ""claire"" le top 5! En tout cas superbes #miss Guyane et #miss Martinique!#missfrance 2012","{'topics': [{'name': 'miss Guyane', 'opinion': 'positive'}, {'name': 'miss Martinique', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['superbes', 'superbes']}"
848,143095904323371008,Votez pour @MariePayet afin qu'elle puisse nous représenter au mieux pour l'année à venir! #MissFrance #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
849,143095920240766976,"Miss Alsace, sa couleur est naturelle ?#MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
850,143095921083826177,elles sont où les robes ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
851,143095928117669889,Je me demande si c'est pas Réunion qui va gagner ... #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
852,143095952658542592,@ItsLory_ Ah moi aussi!!! On a les même goûts xD bon bah mtn faut espérer que miss Alsace gagne! #missfrance #tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
853,143095957121277953,"Rhoo le maire de Brest était totalement déglingué, même après le maquillage il était toujours rouge pinard ahah #missfrance","{'topics': [{'name': 'maire de Brest', 'opinion': 'negative'}, {'name': 'maire de Brest', 'opinion': 'negative'}], 'negative_keywords': ['déglingué', 'pinard'], 'positive_keywords': []}"
